y_m,rp_entity_id,entity_name,weighted_sentiment_score,services,facility,revenue,mergers,business,products,acquisitions,analyst,labor,revenues,partnerships,change,equity,actions,issues,ratings,release,earnings,price,assets,product,contract,partnership,general,security,ticker
2020-01,972356,eBay Inc.,-0.0881896551724138,0.07325405373636766,0.0,0.18532744532212084,0.0,0.584353037579246,0.08737080896585242,0.0,0.3328692098148939,0.14643229982431288,0.09446003597863756,0.0,0.16191332153984447,0.04475478032016044,0.05462617117864968,0.1440521629807508,0.31127918820046124,0.026698015787471194,0.5483898246759655,0.10904402527279021,0.029286459964862576,0.07329152017155667,0.03617174813068345,0.01723976603822377,0.0,EBAY US Equity,EBAY
2020-01,A6213D,Ford Motor Co.,0.1060144927536232,0.37762757950015313,0.027849318879078006,0.15922839993675986,0.0,0.6554471564905926,0.38605715813725444,0.0,0.15061666098517787,0.020587210023762945,0.16231508895732835,0.08876996826224329,0.04335946255658116,0.06991293459495297,0.08960003156620445,0.020252581822590803,0.13024810683678334,0.06881467007657466,0.0626822948828834,0.039746305136801795,0.020587210023762945,0.3778207204734001,0.04237882037105681,0.08887168406533293,0.0,F US Equity,F
2020-01,A63820,Chipotle Mexican Grill Inc.,0.3156923076923077,0.0,0.0,0.0,0.0,0.3389998543048826,0.0,0.0,0.6249083261424491,0.0,0.0,0.0,0.28333990517060986,0.0,0.07435008236420479,0.0,0.5447224158427192,0.0,0.2912770090901897,0.1649073671592687,0.0,0.0,0.0,0.0,0.0,CMG US Equity,CMG
2020-01,ACDF88,The Home Depot Inc.,0.5014285714285714,0.10499709840870278,0.0,0.0,0.5462515652167212,0.5766873116838913,0.10734089252160936,0.5462515652167212,0.0,0.0,0.0,0.0,0.09946068172504796,0.0,0.0,0.0,0.09560683448031965,0.11480105392020912,0.0,0.0,0.0,0.1260609601265942,0.0,0.0,0.0,HD US Equity,HD
2020-01,B4C673,Yum! Brands Inc.,0.3436,0.1405903494013503,0.02138456107012854,0.0,0.25142798448911907,0.6894465237758586,0.14372867263363356,0.25142798448911907,0.2973947128116019,0.27400932736477035,0.0,0.02478672414006741,0.14982426879660063,0.02147352222047838,0.05897217364322468,0.2695555306524123,0.2560337089016376,0.057644165387292085,0.05775796681099453,0.06975967804868961,0.021077640566520797,0.126596030023711,0.0,0.02481512565469249,0.0,YUM US Equity,YUM
2020-01,C9B932,Las Vegas Sands Corp.,0.3090909090909091,0.054316295719816866,0.0,0.10306221783993572,0.0,0.4688003075107751,0.05552876936025461,0.0,0.2808588080967102,0.0,0.03502003634082181,0.0,0.12863059748669475,0.0,0.030378092915435133,0.0,0.24729298110004716,0.059388002984660376,0.7735682123259746,0.053902523442700113,0.0,0.0,0.0,0.0,0.0,LVS US Equity,LVS
2020-01,D64C6D,NIKE Inc.,0.35307692307692307,0.21358825157115793,0.44892427888621333,0.0,0.0,0.6246454642806549,0.2183560679604249,0.0,0.036509836323651096,0.0,0.0,0.10954644210288644,0.018393264222353038,0.023725885935731026,0.02171926044355758,0.0,0.03536114447557481,0.1698412744522528,0.0,0.0,0.4424811227556924,0.20981208420907352,0.05752726954117093,0.16450794649866732,0.0,NKE US Equity,NKE
2020-01,D78CCD,VF Corp.,0.06933333333333333,0.05751693729457859,0.0,0.1940182421379524,0.07480853637816194,0.46633847704432807,0.058800857146332104,0.07480853637816194,0.198272461205841,0.0,0.04944483560167943,0.0,0.09080685531244895,0.0,0.021445434771655985,0.0,0.17457664345265084,0.0,0.7981476018965866,0.07610504410108886,0.02299487052882259,0.0,0.028400997118265037,0.0,0.0426668941460965,VFC US Equity,VFC
2020-01,ECF709,AutoZone Inc.,-0.0020000000000000018,0.28929869663478275,0.0,0.0,0.0,0.5674812860969303,0.295756556826355,0.0,0.40797443621994745,0.0,0.0,0.0,0.13702209882724903,0.0,0.1617993747588968,0.0,0.2634256853162844,0.0,0.47540402566309503,0.0,0.0,0.0,0.0,0.0,0.0,AZO US Equity,AZO
2020-01,F6DCE4,Target Corp.,0.022795454545454542,0.07348127141771081,0.022353806542679176,0.34856679296911963,0.07167922995202076,0.663039743036555,0.07512155456808257,0.07167922995202076,0.12089544151459783,0.02203297500729579,0.42638863442067404,0.12955085550663872,0.0,0.0,0.020548353501370298,0.02167484708298492,0.10036436997273566,0.06025686087995936,0.3622549218075755,0.0364607518121628,0.02203297500729579,0.022055656219619177,0.027212958598947765,0.23345873911479023,0.0,TGT US Equity,TGT
2020-02,0157B1,Amazon.com Inc.,0.274238578680203,0.4516499797105993,0.07207704352355773,0.014048873432213112,0.07704022678975447,0.6971375321437836,0.37846878756304136,0.07704022678975447,0.017402329344753824,0.07992288281919972,0.014321214945358957,0.07310108284160372,0.010520528403961534,0.03166488879026067,0.02898681922415507,0.07862380195883009,0.01685480802259145,0.05262039383845464,0.06083570458285353,0.014695389744076684,0.06660240234933311,0.25334966425090916,0.21936192361648318,0.07318484467562837,0.00823870015518697,AMZN US Equity,AMZN
2020-02,034B61,Booking Holdings Inc.,0.15583333333333335,0.04400799793530232,0.0,0.08350278327711522,0.0,0.41436008760294635,0.044990364953484775,0.0,0.3723654137886965,0.0,0.028373836370045723,0.0,0.18759370440246317,0.0,0.0,0.0,0.36064985550646056,0.02405859123947153,0.6990765473796857,0.15285463379417574,0.0,0.0,0.0,0.0,0.0,BKNG US Equity,BKNG
2020-02,067779,Carnival Corp.,-0.05973333333333333,0.23395117689436615,0.0,0.0,0.0,0.5201013294029551,0.23917354398281832,0.0,0.21994821870206016,0.0,0.0,0.0,0.11080755514650621,0.0,0.0,0.0,0.2130280911073416,0.0,0.6834694158926075,0.07738965890976614,0.0,0.18725666663823412,0.057760783286855376,0.0,0.0,CCL US Equity,CCL
2020-02,1BC12C,General Motors Co.,0.05238926174496645,0.3672352173564524,0.03910093954720545,0.08710110720022433,0.029852433918997383,0.5690841387709547,0.3707399026869416,0.029852433918997383,0.017262732544125258,0.07707949177787833,0.07695097591397705,0.0,0.008696779631362526,0.011218171992067401,0.010269390987394033,0.07582662790506009,0.016719603290595512,0.10038132155098542,0.24641976250498662,0.03644376821028176,0.0495511018572075,0.32516939311159704,0.03400035333216903,0.0,0.43927786923850565,GM US Equity,GM
2020-02,385DD4,Marriott International Inc.,0.25221428571428567,0.11260883668583362,0.10277051968637665,0.03561152413965421,0.018307872976115327,0.6516277267216175,0.11512254356426711,0.018307872976115327,0.13233590747410318,0.253238781436791,0.0,0.03970690993444324,0.06666941179079565,0.0,0.0,0.24912259290024796,0.12817228491563104,0.061561763744848834,0.5859913434683669,0.055875500886732786,0.10129551257471642,0.0,0.06255511543589036,0.07950481506267223,0.0,MAR US Equity,MAR
2020-02,3CBA2A,Starbucks Corp.,0.18348387096774194,0.23373003240811635,0.18960862006009951,0.06570222638712453,0.03377749321332834,0.6724360808933175,0.23894746300639086,0.03377749321332834,0.17090913049770587,0.0,0.03348794161392129,0.07325809407693847,0.024600625176262502,0.09519870206132586,0.1161963159596761,0.0,0.141884482905992,0.08518474783246124,0.4267646001163973,0.051544337085339675,0.24918303311344733,0.18707966056418793,0.11541236875803892,0.1100130537300744,0.0,SBUX US Equity,SBUX
2020-02,40B903,TJX Companies Inc.,0.46662,0.0,0.0,0.03417308476914721,0.0,0.42393683907562124,0.0,0.0,0.279379157320971,0.0,0.05225330999168606,0.0,0.08956705229414061,0.0,0.030218051757914,0.0,0.2459901654475875,0.0,0.8138866328694909,0.08042782250063872,0.0,0.0,0.0,0.0,0.0,TJX US Equity,TJX
2020-02,64CEBB,Aptiv PLC,0.16485,0.08990058255224864,0.0,0.17058146731380622,0.0,0.7053871835726685,0.09190738520990539,0.0,0.2958187960110351,0.0,0.05796274628669419,0.0,0.08516019360192596,0.0,0.05027972201954798,0.0,0.24558136118106483,0.04914746112728515,0.5416893714252982,0.0,0.0,0.0,0.0,0.0,0.0,APTV US Equity,APTV
2020-02,66E04A,Hilton Worldwide Holdings Inc.,0.12141935483870968,0.018480766450391026,0.06746461568049117,0.02337749966829043,0.0240367299499917,0.44951763183848825,0.018893302722963277,0.0240367299499917,0.1737461514394368,0.0,0.0,0.10426380743279225,0.08753144885977786,0.0,0.0,0.0,0.16827965780676557,0.020206381870665868,0.8300972101896897,0.05501994937043325,0.06649633422956708,0.0,0.0,0.1304790957883697,0.0,HLT US Equity,HLT
2020-02,6E1E61,O'Reilly Automotive Inc.,0.06793,0.0,0.0,0.1734172118170555,0.0,0.43026811957815897,0.0,0.0,0.20621930368329713,0.0,0.07071158203937675,0.0,0.10389107490847357,0.10050857870662928,0.0920080288531416,0.0,0.19973112249954536,0.05995738559970346,0.8110226762363535,0.08162897101504991,0.0,0.0,0.0,0.0,0.0,ORLY US Equity,ORLY
2020-02,751A74,Royal Caribbean Group Co.,-0.1286122448979592,0.07431193210852582,0.0,0.0,0.048326346446441855,0.4858949279278545,0.0759707576535586,0.048326346446441855,0.30274422362129993,0.0,0.0,0.0,0.14078704154374688,0.015133698077892714,0.041561280061568895,0.0,0.2706638069313998,0.0,0.7462685010943778,0.06145486373638972,0.0,0.014869987920997297,0.018347056266727564,0.0,0.0,RCL US Equity,RCL
2020-02,76E80F,Lowe's Cos. Inc.,0.13499999999999998,0.0,0.0,0.18774360626475317,0.027576836259871035,0.49908595484810797,0.0,0.027576836259871035,0.19933531636776405,0.050859899959923946,0.24606394828096462,0.0,0.10042299588244126,0.05181515400046552,0.04743286837455161,0.05003321403134306,0.19306372284662227,0.0,0.7432999987830375,0.06312323423242337,0.0,0.0,0.0,0.0,0.0,LOW US Equity,LOW
2020-02,8C6C1B,Ross Stores Inc.,0.39590909090909093,0.0,0.526564694126504,0.0,0.0,0.4979817185428006,0.0,0.0,0.2983414253000842,0.0,0.0,0.0,0.05465498632774614,0.0,0.032269037954360896,0.0,0.262686226392766,0.0,0.18962781000406598,0.08588669043430322,0.5190072090524186,0.0,0.0,0.0,0.0,ROST US Equity,ROST
2020-02,954E30,McDonald's Corp.,-0.1316,0.1487063026267281,0.0,0.0,0.0,0.700076798245946,0.15202579394535432,0.0,0.13980560733527123,0.2675328436202611,0.0,0.10487041583702586,0.07043256651957036,0.0,0.0,0.26318431683534066,0.13540696911521033,0.0,0.488737597041225,0.0,0.0,0.08926941587010293,0.11014339786745674,0.1049905801085247,0.0,MCD US Equity,MCD
2020-02,972356,eBay Inc.,0.24861904761904757,0.11845480286336267,0.0,0.04281172339097405,0.48420884751941645,0.6373249642175266,0.13839886413765332,0.48420884751941645,0.03181851045328415,0.06088809128316352,0.021820820574038273,0.023867572167892752,0.01602982453114517,0.04135446365561742,0.03785689474664992,0.05989840533565667,0.030817419589671026,0.03700438642515449,0.22246464411225214,0.0,0.0,0.020316923592411853,0.1504059353499939,0.04778984097065835,0.0,EBAY US Equity,EBAY
2020-02,A6213D,Ford Motor Co.,0.1286340909090909,0.3156013546714444,0.021335418734958363,0.014786084212247462,0.015203042167495353,0.6420046788158005,0.31667142254035946,0.015203042167495353,0.1428609920713077,0.09813628320289677,0.015072716771597881,0.04945952707301091,0.077508131724743,0.0,0.0719114658721942,0.12412434660255828,0.13836622371503063,0.10224301767216148,0.467404702912324,0.040599631511905626,0.014019469028985253,0.2666441183938013,0.06926186411751951,0.04126349963939114,0.0,F US Equity,F
2020-02,A63820,Chipotle Mexican Grill Inc.,0.36362222222222224,0.05854314049188076,0.0,0.03702747532423541,0.0,0.516765601443126,0.05984996772916144,0.0,0.2751954411887317,0.052661563678196854,0.11323579123144298,0.0,0.13864051368787864,0.05365065668711888,0.04911313274926296,0.0,0.26653709615757437,0.0,0.7215287777446046,0.13071862987240798,0.0,0.0,0.0,0.0,0.0,CMG US Equity,CMG
2020-02,ACDF88,The Home Depot Inc.,0.24744642857142857,0.024757113340373588,0.0,0.07829212744720424,0.0,0.5827554157084378,0.02530975315022684,0.0,0.16292707462271874,0.16331240161006377,0.11173378047394862,0.0,0.08208091391988499,0.01512543145936041,0.013846192554280526,0.16065789256698323,0.15780097652709965,0.06767193442893711,0.7187386469234328,0.08598981255650504,0.0,0.029723730702559386,0.0,0.0,0.0,HD US Equity,HD
2020-02,B4C673,Yum! Brands Inc.,0.08551162790697675,0.1323950665558803,0.01790045664634764,0.037216657807175334,0.019133071672453636,0.49632117810522675,0.13535045086910838,0.019133071672453636,0.2212811859330225,0.017643541521894606,0.07587622716883828,0.020748318350758094,0.055739544875268464,0.0,0.03290937588663768,0.01735676023608838,0.1875292298388326,0.11258898667320008,0.7574470345228586,0.043795501172971874,0.017643541521894606,0.17661704158182356,0.0,0.020772092515660038,0.0,YUM US Equity,YUM
2020-02,C9B932,Las Vegas Sands Corp.,-0.22041666666666668,0.0,0.048397291680576084,0.0,0.0,0.3744833787319505,0.0,0.0,0.3739223777431328,0.0,0.0,0.0,0.18837808615495202,0.0,0.0,0.0,0.36215783343460106,0.0,0.740730593391644,0.0,0.04770267274090551,0.0,0.0,0.0,0.0,LVS US Equity,LVS
2020-02,D64C6D,NIKE Inc.,0.34580392156862744,0.16444297476504344,0.2201115474300795,0.0,0.06416408194775411,0.6838427591169123,0.15130237266492566,0.06416408194775411,0.35558085953177904,0.0788917858000002,0.0,0.1391618472691799,0.10904041574513927,0.06028015244553866,0.1103638729519728,0.07760946457536412,0.2994725093947885,0.14383808390070024,0.05404576868454311,0.11423319336039192,0.21695241095000053,0.2171757463686264,0.0,0.13932130388870473,0.0,NKE US Equity,NKE
2020-02,D78CCD,VF Corp.,0.042782608695652175,0.3328974405972519,0.2025420856795466,0.0,0.0,0.7509540499660186,0.34032853224929355,0.0,0.15648606696879513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15156261927456022,0.045497658515219835,0.2735248814353744,0.041295185583830024,0.19963511374148965,0.04996015559166287,0.0,0.0,0.0,VFC US Equity,VFC
2020-02,DC2B00,Dollar General Corp.,0.43684210526315786,0.0,0.07247459750183105,0.0,0.07746515610358429,0.2959704819349967,0.0,0.07746515610358429,0.26130817129058853,0.09524588082260343,0.0,0.0,0.07522528911936223,0.0,0.04441402098545864,0.09369773720664308,0.21693150421342303,0.0,0.1957480157494663,0.07880770573773746,0.07143441061695259,0.0,0.0,0.0,0.8394597426250292,DG US Equity,DG
2020-02,ECF709,AutoZone Inc.,0.013333333333333334,0.0,0.0,0.0,0.0,0.3067796528155132,0.0,0.0,0.12252803060303345,0.0,0.0,0.0,0.12345661709067762,0.0,0.0,0.0,0.23734597734445453,0.2849960307855845,0.8566760144821779,0.0646679651547821,0.0,0.0,0.0,0.0,0.0,AZO US Equity,AZO
2020-02,F6DCE4,Target Corp.,0.29416666666666663,0.11767953218853233,0.0,0.0,0.0,0.5540095386570444,0.12030642949267936,0.0,0.0,0.4234271086858614,0.0,0.0,0.0,0.07189665749053695,0.06581597135247771,0.41654464857866264,0.0,0.1286676920108196,0.5156868338627388,0.0,0.0,0.14128766451421515,0.0,0.0,0.0,TGT US Equity,TGT
2020-03,0157B1,Amazon.com Inc.,0.11453763440860217,0.36276945829154505,0.08408261895502397,0.04916680875632957,0.0617873431710247,0.6946568939077482,0.3178863145968962,0.0617873431710247,0.008120385385932337,0.2745261825924596,0.033413281132432714,0.10964215063615806,0.004090963122013011,0.03693917852685641,0.03381503397466891,0.25987289105571393,0.007864897511010924,0.06610709053410188,0.009462514215784694,0.004285785028914628,0.07769608941296025,0.25925357139070065,0.11515505992966861,0.1341606230946366,0.0,AMZN US Equity,AMZN
2020-03,034B61,Booking Holdings Inc.,-0.10066666666666665,0.0,0.0,0.0,0.0,0.49965904204011424,0.0,0.0,0.48643775659899857,0.047735907222069336,0.0,0.0,0.11310559756941296,0.09726497244439941,0.1335581276676743,0.04695999923130209,0.4348921788213812,0.0,0.5232329370687439,0.07899464621441143,0.0,0.0,0.0,0.0,0.0,BKNG US Equity,BKNG
2020-03,067779,Carnival Corp.,-0.30874576271186444,0.22276850827292485,0.015059692661689729,0.0,0.0,0.6020575953675046,0.2277412506262296,0.0,0.1396232531019877,0.0,0.03191741652368417,0.0,0.08206414814656349,0.07561170976197777,0.06921682171749348,0.014602279702817585,0.21411472432869874,0.06765811182074868,0.6236834820522777,0.03684524929503407,0.014843549415132279,0.23774127488143926,0.01833328888003886,0.0,0.0,CCL US Equity,CCL
2020-03,1BC12C,General Motors Co.,0.07630718954248367,0.373530719112811,0.0738608849112675,0.1063131344827711,0.01214567730110413,0.5715128425007345,0.38186884572502033,0.01214567730110413,0.017558667024030007,0.07840086307597978,0.10837404563354901,0.0658551808990762,0.022114670626179084,0.0,0.0,0.07712652139727848,0.04676712403777078,0.13783790976629864,0.07672779450819635,0.01853426129002489,0.06720073977941124,0.386802026475361,0.01383328812707795,0.06593064011961994,0.3948539312652251,GM US Equity,GM
2020-03,385DD4,Marriott International Inc.,-0.2555483870967742,0.04931165706993846,0.12000916382344028,0.0,0.0,0.6190627007810441,0.050412414836484606,0.0,0.2781608866710771,0.29571685051938973,0.0,0.0,0.14013447333782722,0.0,0.0,0.2909102158354586,0.2694092412202386,0.02695803164076602,0.48620254199268015,0.04893600927651236,0.1182867402077559,0.029602126772460206,0.03652403003920561,0.0,0.0,MAR US Equity,MAR
2020-03,3CBA2A,Starbucks Corp.,-0.11778461538461538,0.07546911826492496,0.4285592508910111,0.07955474916495887,0.01635962826692906,0.6612381267868521,0.07715377505807802,0.01635962826692906,0.21285592596373584,0.015086013660100818,0.11353571768568643,0.0,0.11914948231235352,0.1383242415931754,0.1266254182017836,0.014840802890496246,0.21761221428336416,0.01375265673456644,0.1929173022563151,0.0998589431910482,0.39223635516262123,0.060406174091603114,0.018632756811984917,0.0,0.0,SBUX US Equity,SBUX
2020-03,40B903,TJX Companies Inc.,0.050774193548387095,0.08171668698001326,0.1740137702807532,0.0,0.0,0.5610271289448306,0.08354080491062943,0.0,0.4609536052285763,0.0,0.0,0.0,0.23222348574932064,0.04992505107558507,0.09140524319351508,0.0,0.44645083824891635,0.04467343350602433,0.3133313962838754,0.16218836639085898,0.17151624910956326,0.02452754451119908,0.09078855509953636,0.0,0.0,TJX US Equity,TJX
2020-03,64CEBB,Aptiv PLC,-0.03633333333333333,0.0,0.049008928418435224,0.0,0.0,0.37921603595710685,0.0,0.0,0.5301071231865391,0.0,0.0,0.05680597254834196,0.26706228689952105,0.0,0.0,0.0,0.5134286115215312,0.0,0.4412304827068983,0.19984318691236794,0.0,0.0,0.0,0.0,0.0,APTV US Equity,APTV
2020-03,66E04A,Hilton Worldwide Holdings Inc.,-0.17678048780487804,0.017886758882651763,0.02176539082811652,0.02262610162670689,0.04652828594496078,0.5754141904808199,0.01828603544175203,0.04652828594496078,0.31950706694246894,0.10726502245251154,0.0,0.0,0.15249243392000067,0.21855936254769573,0.22008208685867034,0.1055215175545413,0.29316748360108935,0.03911381937341014,0.568270052270044,0.0887525030204059,0.02145300449050231,0.0,0.0,0.0,0.0,HLT US Equity,HLT
2020-03,6E1E61,O'Reilly Automotive Inc.,0.09,0.0,0.0,0.0,0.0,0.31544974621132604,0.0,0.0,0.6047561885323988,0.0,0.0,0.0,0.3046696859217029,0.0,0.0,0.0,0.6589451568975222,0.0879151450470659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORLY US Equity,ORLY
2020-03,751A74,Royal Caribbean Group Co.,-0.2419047619047619,0.2681588650524517,0.046615348579378664,0.0,0.0,0.6312166880324434,0.2741448320816277,0.0,0.14406196193926163,0.13783891458193676,0.0,0.0,0.07257687234886023,0.0,0.0,0.1355984561621298,0.31394116807105965,0.08377080562261369,0.4196809320052928,0.03801658236473391,0.04594630486064558,0.32195522073749,0.0,0.0,0.0,RCL US Equity,RCL
2020-03,76E80F,Lowe's Cos. Inc.,0.05077777777777777,0.0,0.0,0.0,0.05657352601150243,0.6484500103245142,0.0,0.05657352601150243,0.4089338457563697,0.10433843266902093,0.0,0.0,0.16481319078579063,0.0,0.0,0.1026424970858674,0.39606775205880557,0.09511662133216763,0.42886980486663046,0.08633100379670758,0.0,0.0,0.0,0.0,0.0,LOW US Equity,LOW
2020-03,8C6C1B,Ross Stores Inc.,0.09273333333333333,0.09184783749065042,0.1397055842269065,0.058092092561059405,0.0,0.612566044964712,0.09389810767960208,0.0,0.2914324635639214,0.0,0.04441366855179735,0.0,0.14138275332502692,0.04208603053459854,0.05136878545189149,0.013546226093421052,0.2822632607169669,0.01255299992097781,0.5911557597082022,0.07975463678818162,0.13770046903529137,0.0,0.13605923527520905,0.0,0.0,ROST US Equity,ROST
2020-03,954E30,McDonald's Corp.,-0.07367164179104478,0.35830662461741375,0.2422239879065306,0.0,0.017260226048847013,0.6976392956023835,0.31203751754836256,0.017260226048847013,0.1621920790291109,0.047749496816325766,0.0,0.037434727784260664,0.06285433155200795,0.08107721842853965,0.08906409958432948,0.04697336793785807,0.15708910575495813,0.05803896277781953,0.1308454731285073,0.02633904487855467,0.2387474840816288,0.27085902325284705,0.0,0.03747762183361719,0.0,MCD US Equity,MCD
2020-03,972356,eBay Inc.,0.147,0.0,0.0,0.0,0.23005053094091862,0.8326915228128459,0.09041193065129698,0.23005053094091862,0.16628881911450477,0.1060704251851444,0.0,0.0,0.1675490495264038,0.0,0.0,0.1043463374852424,0.2415854280441497,0.19339106806178685,0.0,0.08776407738867575,0.0,0.10617961633314232,0.0,0.0,0.0,EBAY US Equity,EBAY
